8,101,89,82
9,102,87,82
10,102,87,82
11,102,87,82
12,102,87,82
13,102,87,82
15,103,86,81
17,103,86,81
19,103,86,81
21,103,86,81
23,103,86,81
25,104,85,80
25,103,86,81
25,102,87,82
25,101,88,83
25,100,89,84
27,102,89,82
31,102,88,82
35,102,87,82
39,102,86,82
43,102,85,82
44,100,85,83
46,100,84,82
48,100,83,81
50,100,82,80
52,100,81,79
52,100,80,81
52,100,80,81
52,100,80,81
52,100,80,81
52,100,80,81
53,101,80,81
54,101,80,81
55,101,80,81
56,101,80,81
57,101,80,81
61,101,81,79
63,101,81,79
65,101,81,79
67,101,81,79
69,101,81,79
70,101,82,79
71,101,82,79
72,101,82,79
73,101,82,79
74,101,82,79
75,99,83,80
76,99,83,80
77,99,83,80
78,99,83,80
79,99,83,80
83,99,83,81
86,99,82,81
89,99,81,81
92,99,80,81
95,99,79,81
95,97,81,79
97,97,81,79
99,97,81,79
101,97,81,79
103,97,81,79
106,97,80,79
108,97,80,79
110,97,80,79
112,97,80,79
114,97,80,79
114,97,79,80
116,97,79,79
118,97,79,78
120,97,79,77
122,97,79,76
125,97,79,77
127,97,79,77
129,97,79,77
131,97,79,77
133,97,79,77
136,97,79,77
141,97,79,77
146,97,79,77
151,97,79,77
156,97,79,77
161,95,77,77
165,95,77,77
169,95,77,77
173,95,77,77
177,95,77,77
179,94,78,79
181,93,78,79
183,92,78,79
185,91,78,79
187,90,78,79
188,88,79,80
191,88,80,80
194,88,81,80
197,88,82,80
200,88,83,80
203,86,85,81
204,85,85,82
205,84,85,83
206,83,85,84
207,82,85,85
207,83,84,85
207,82,84,85
207,81,84,85
207,80,84,85
207,79,84,85
208,79,84,87
209,78,84,87
210,77,84,87
211,76,84,87
212,75,84,87
212,73,85,88
212,73,86,87
212,73,87,86
212,73,88,85
212,73,89,84
216,73,88,84
218,72,88,84
220,71,88,84
222,70,88,84
224,69,88,84
225,69,89,84
226,67,89,86
227,65,89,88
228,63,89,90
229,61,89,92
229,61,90,93
228,62,91,92
227,63,92,91
226,64,93,90
225,65,94,89
225,63,93,88
226,62,93,88
227,61,93,88
228,60,93,88
229,59,93,88
229,57,95,89
230,56,95,89
231,55,95,89
232,54,95,89
233,53,95,89
235,52,97,88
237,50,97,89
239,48,97,90
241,46,97,91
243,44,97,92
246,40,96,93
247,38,96,94
248,36,96,95
249,34,96,96
250,32,96,97
250,30,97,95
250,30,97,95
250,30,97,95
250,30,97,95
250,30,97,95
250,29,97,95
250,29,98,95
250,29,99,95
250,29,100,95
250,29,101,95
250,28,101,95
250,29,100,94
250,30,99,93
250,31,98,92
250,32,97,91
249,30,99,91
249,30,99,91
249,30,99,91
249,30,99,91
249,30,99,91
250,29,97,93
250,29,97,93
250,29,97,93
250,29,97,93
250,29,97,93
250,28,98,95
250,27,98,95
250,26,98,95
250,25,98,95
250,24,98,95
250,25,97,93
250,25,97,93
250,25,97,93
250,25,97,93
250,25,97,93
251,27,97,91
251,27,97,91
251,27,97,91
251,27,97,91
251,27,97,91
250,28,95,91
250,27,95,92
250,26,95,93
250,25,95,94
250,24,95,95
252,25,95,94
252,25,95,94
252,25,95,94
252,25,95,94
252,25,95,94
251,26,97,93
251,25,97,93
251,24,97,93
251,23,97,93
251,22,97,93
250,22,97,94
250,22,97,94
250,22,97,94
250,22,97,94
250,22,97,94
249,20,98,94
250,20,97,95
251,20,96,96
252,20,95,97
253,20,94,98
251,22,95,99
251,22,95,98
251,22,95,97
251,22,95,96
251,22,95,95
249,21,95,95
249,21,96,95
249,21,97,95
249,21,98,95
249,21,99,95
247,21,98,94
246,21,98,95
245,21,98,96
244,21,98,97
243,21,98,98
242,23,99,97
242,23,99,96
242,23,99,95
242,23,99,94
242,23,99,93
241,22,100,93
