154,102,25,53
152,103,25,53
150,104,25,53
149,105,25,52
147,105,25,53
145,106,25,53
144,107,25,52
142,107,25,52
141,108,25,53
139,108,25,53
138,109,25,53
136,109,25,52
134,110,24,52
133,110,25,52
131,111,24,52
129,112,24,52
127,112,25,52
125,113,24,52
123,114,25,52
121,115,25,52
118,116,25,52
116,116,25,52
114,118,24,52
111,118,24,52
109,120,24,52
106,121,24,51
104,122,24,51
101,123,24,50
98,123,24,51
96,123,24,51
94,124,24,51
87,123,24,51
84,123,24,51
78,123,24,51
74,122,24,51
70,121,24,52
64,119,24,52
60,120,24,52
54,119,24,52
51,118,24,51
45,117,24,52
41,115,24,51
37,114,24,51
31,113,24,51
27,112,24,51
22,110,24,51
19,110,24,51
14,107,24,51
10,106,24,51
5,105,24,51
1,102,24,51
-3,100,24,51
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
8,42,20,48
19,41,20,47
32,38,20,47
45,38,20,47
57,36,20,48
70,36,20,47
82,35,20,48
96,34,20,48
105,34,20,48
115,33,20,49
122,35,20,48
124,36,20,48
120,36,20,49
114,36,20,48
107,36,20,48
99,37,20,48
93,38,20,48
85,38,20,48
78,39,20,48
71,39,20,48
63,39,20,48
56,40,20,48
49,40,20,48
40,41,20,48
35,41,20,48
29,41,20,48
27,41,20,48
25,40,20,48
21,42,20,48
20,39,20,48
17,41,20,48
13,40,20,48
11,41,20,48
7,41,20,48
6,40,20,48
3,41,20,48
0,40,20,48
-2,41,20,48
-4,40,20,48
-3,40,20,48
-3,39,20,48
-1,39,20,48
3,39,20,48
11,38,20,48
31,37,20,48
40,37,20,47
49,36,20,48
59,34,20,47
69,35,20,47
78,32,20,48
90,33,20,47
98,31,20,48
106,30,20,48
113,30,20,48
118,29,20,48
122,29,20,48
125,29,20,48
126,28,20,48
129,27,20,48
131,27,20,48
134,26,20,48
137,26,20,48
139,25,20,48
141,24,20,48
141,24,20,48
141,23,20,48
142,22,20,49
143,21,20,49
143,20,21,49
142,19,21,50
143,18,21,50
143,17,21,50
145,16,21,50
145,16,21,50
145,15,21,50
144,15,21,50
145,16,21,50
145,14,21,51
146,15,21,51
147,14,21,51
148,13,21,51
148,13,21,51
149,12,21,52
148,12,21,52
148,11,22,52
149,11,22,52
149,10,22,52
150,10,22,52
150,8,22,52
151,8,22,52
151,7,22,52
152,7,22,52
149,7,22,52
148,6,22,52
145,6,22,52
143,5,22,52
140,6,22,52
136,7,22,52
135,7,22,52
132,7,22,52
131,7,22,52
129,7,22,52
126,7,22,52
123,7,22,52
